Record,Location,Date,Time,Environment,Road_Surface,Traffic_Control,Collision_Location,Light,Collision_Classification,Impact_type,longitude,latitude
2015002115,TRIM RD btwn WALL RD & NAVAN RD,2015-10-29,15:28:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.4410031313,45.4468125553
2015002116,CASTLEFRANK RD @ PARSONS RIDGE RD,2015-10-28,18:53:00,02 - Rain,02 - Wet,02 - Stop sign,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.895234845,45.3025910638
2015002117,SULLIVAN AVE @ WESTWOOD DR,2015-11-06,22:22:00,01 - Clear,01 - Dry,03 - Yield sign,03 - At intersection,07 - Dark,02 - Non-fatal injury,02 - Angle,-75.7508215131,45.3417862527
2015002118,BASELINE RD btwn 207 E OF CLYDE AVE & LOBLAWS SC,2015-08-11,15:48:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7352278358,45.3633990236
2015002119,FALLOWFIELD RD @ WOLFGANG DR,2015-08-25,08:50:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.7528513155,45.2900074466
2015002120,ROYDON PL btwn WOODFIELD DR & WEST HUNT CLUB RD,2015-10-28,12:08:00,02 - Rain,02 - Wet,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.724493906,45.3386006604
2015002121,CASTLEFRANK RD @ KATIMAVIK RD,2015-10-28,12:24:00,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.8987027323,45.3088600211
2015002122,EAGLESON RD @ FALLOWFIELD RD,2015-10-22,08:08:00,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.8481973187,45.2514616246
2015002123,RICHMOND RD btwn MOODIE DR & BLACK FOREST LANE,2015-10-21,18:30:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,02 - Non-fatal injury,07 - SMV other,-75.8289628939,45.3152750218
2015002124,BRIAN GOOD AVE @ EARL ARMSTRONG RD,2015-10-11,11:48:00,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.6931651768,45.270623455
2015002125,BOYER RD @ ORLEANS BLVD,2015-11-04,13:51:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.5260108996,45.4553656936
2015002126,INDUSTRIAL AVE @ RIVERSIDE DR,2015-11-04,14:13:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.6582670013,45.4121734237
2015002127,SCOTT ST btwn HURON AVE N & TUNNEY'S PASTURE DRWY,2015-11-05,14:01:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.7344629385,45.4037030325
2015002128,HUNT CLUB RD btwn PAUL ANKA DR & GIBFORD DR,2015-09-18,22:25:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.6687103,45.3439062893
2015002129,HUNT CLUB RD btwn UPLANDS DR & MCCARTHY RD,2015-11-10,06:23:00,"07 - Fog, mist, smoke, dust",01 - Dry,10 - No control,01 - Non intersection,03 - Dawn,02 - Non-fatal injury,03 - Rear end,-75.6616242187,45.3473951999
2015002130,WEST HUNT CLUB RD btwn MOODIE DR & RICHMOND RD,2015-10-29,08:29:00,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.8285828367,45.3026901834
2015002131,MOODIE DR btwn WEST HUNT CLUB RD & ALTI PL,2015-10-30,15:34:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,-75.8082937242,45.278549675
2015002132,PRINCE OF WALES DR @ WEST HUNT CLUB RD,2015-10-22,22:25:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.7005730927,45.3341837286
2015002133,LADY LOCHEAD LANE @ GOURLAY LANE,2015-11-04,14:32:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.9870454709,45.3372697242
2015002134,DONALD B. MUNRO DR btwn LOGGERS WAY & CARRYS SIDE RD,2015-11-04,14:55:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-76.175562409,45.3816899051
2015002135,SHEA RD btwn FERNBANK RD & FLEWELLYN RD,2015-11-02,18:07:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.8860911508,45.2479187149
2015002136,BLAIR RD @ INNES RD,2015-09-20,14:29:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.5956175324,45.4193228362
2015002137,HUNTLEY RD btwn MANSFIELD RD & BROWNLEE RD,2015-11-12,13:27:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.879562154,45.2137542117
2015002138,CAMPEAU DR @ TERON RD/COLCHESTER SQ,2015-11-12,17:10:00,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.8907260753,45.3225383919
2015002139,RIDEAU ST btwn KING EDWARD AVE & NELSON ST,2015-10-29,17:18:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.6855420504,45.4288539928
2015002140,BOUNDARY RD @ MITCH OWENS RD,2015-10-30,17:16:00,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.4376515804,45.3344880025
2015002141,CARLING AVE @ WOODROFFE AVE W,2015-10-24,14:39:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7727339789,45.369163007
2015002142,HOLLAND AVE/TUNNEY'S PASTURE @ SCOTT ST,2015-11-03,09:47:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.7343525328,45.4037405246
2015002143,MOODIE DR @ ROBERTSON RD,2015-11-03,13:15:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.8333108869,45.3220962945
2015002144,BRONSON AVE @ SOMERSET ST,2015-07-07,07:52:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7057764595,45.4114825231
2015002145,ARTHUR ST @ SOMERSET ST,2015-11-07,19:43:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.7075299932,45.4107172286
2015002146,REGIONAL ROAD 174 btwn OR174 IC112 RAMP15 & TRANSIT,2015-11-12,18:36:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.6011648827,45.4340226487
2015002147,MAITLAND AVE btwn CARLING AVE & DUNCAN PL,2015-10-31,10:35:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.7574649189,45.3756130607
2015002148,KIRKWOOD AVE @ RICHMOND RD,2015-10-28,13:51:00,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7467054122,45.3952346892
2015002149,LEMIEUX ST @ ST. LAURENT BLVD,2015-10-21,18:32:00,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,05 - Dusk,02 - Non-fatal injury,03 - Rear end,-75.6362904011,45.4223684965
2015002150,OGILVIE RD @ BATHGATE DR/CITYPARK DR W,2015-11-04,16:18:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.6177977106,45.4317318135
2015002151,MOODIE DR btwn FALLOWFIELD RD & BRIDE PRIV,2015-11-04,17:21:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,07 - Dark,02 - Non-fatal injury,02 - Angle,-75.8026783881,45.269211721
2015002152,BANK ST btwn FOURTH AVE & FIFTH AVE,2015-10-16,14:19:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,-75.6879562682,45.402235789
2015002153,PRESTON ST @ SOMERSET ST,2015-10-30,11:41:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.7142221346,45.4083813917
2015002154,RIVERSIDE DR @ TREMBLAY RD/HWY417 IC117 RAMP52,2015-10-05,13:20:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6567110825,45.4159715381
2015002155,BASELINE RD @ CENTREPOINTE DR E/HIGHGATE RD,2015-10-31,12:09:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.7692427636,45.3488036604
2015002156,BANK ST @ SIEVERIGHT AVE,2015-10-31,19:26:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,07 - Dark,02 - Non-fatal injury,02 - Angle,-75.6398351224,45.3539170537
2015002157,HUNTMAR DR @ PALLADIUM DR S,2015-11-01,15:00:00,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.9278454086,45.2948219511
2015002158,HAZELDEAN RD @ WEST RIDGE DR,2015-11-01,18:41:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,02 - Angle,-75.9432343869,45.2635691035
2015002159,WALKLEY RD btwn BANTON ST & MELFORT ST,2015-10-26,16:48:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.61139695,45.391402619
2015002160,ELGIN ST @ WELLINGTON ST W,2015-11-04,16:05:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,05 - Dusk,02 - Non-fatal injury,07 - SMV other,-75.6966827554,45.424026432
2015002161,CARLING AVE @ HOLLAND AVE,2015-10-14,10:38:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7258725354,45.3896784242
2015002162,ISABELLA ST/HWY417 IC119AR75 @ METCALFE ST,2015-09-08,20:21:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.6868471157,45.410643847
2015002163,REGIONAL ROAD 174 btwn QUIGLEY HILL RD & CAMERON ST,2015-11-08,14:45:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.4200890316,45.5173859486
2015002164,ST. LAURENT BLVD @ WALKLEY RD,2015-11-08,17:56:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,05 - Turning movement,-75.6174966103,45.3889449718
2015002165,BANK ST btwn TURN LANE & MITCH OWENS RD,2015-10-08,07:51:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.5704099327,45.2802372633
2015002166,GLADSTONE AVE btwn METCALFE ST & ELGIN ST,2015-10-06,08:27:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.6878111058,45.414557822
2015002167,KENT ST btwn NEPEAN ST & LISGAR ST,2015-09-27,12:15:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,-75.6997113947,45.4158397573
2015002168,INDUSTRIAL AVE @ RUSSELL RD,2015-11-03,05:57:00,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,05 - Turning movement,-75.635549201,45.4091806947
2015002169,WEST HUNT CLUB RD @ 354 E OF WOODROFFE AVE/REC,2015-11-05,07:30:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7449735715,45.330285798
2015002170,BURTON RD btwn FRONTIER RD & TO BE DETERMINED,2015-10-23,12:12:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.4084288845,45.3174159794
2015002171,ORCHARDVIEW AVE @ GARDENWAY DR,2015-11-03,08:21:00,01 - Clear,02 - Wet,02 - Stop sign,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.4777619999,45.4666207815
2015002172,INNES RD @ TENTH LINE RD,2015-11-12,17:27:00,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.4878779066,45.460879148
2015002173,JEANNE D'ARC BLVD @ ORLEANS BLVD N,2015-11-22,11:28:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.5377485776,45.478834912
2015002174,GREENBANK RD @ HWY 417 IC129 RAMP57/IRIS ST,2015-11-22,13:52:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7887849317,45.3475663475
2015002175,HOG'S BACK RD btwn COLONEL BY DR & RIVERSIDE DR,2015-11-18,07:45:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.697240752,45.3704135524
2015002176,TERON RD @ BEAVERBROOK RD/PENFIELD DR N,2015-09-22,17:31:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.8993292609,45.3293036729
2015002177,MAPLE GROVE RD @ TERRY FOX DR,2015-11-10,14:43:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.9038650343,45.2991834528
2015002178,CUMMINGS AVE @ MONTREAL RD,2015-11-12,12:00:00,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.6408773127,45.4430777756
2015002179,FALLOWFIELD RD @ HWY 416 FALLOWFI IC66R24,2015-11-18,09:35:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.7929632534,45.2714450706
2015002180,HIGHWAY 417 btwn HWY417 IC119B RAMP57 & HWY417 IC119A RAMP75,2015-10-19,23:08:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.6888478676,45.4101376853
2015002181,BASELINE RD @ CENTREPOINTE DR W/COBDEN RD,2015-11-12,18:45:00,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,04 - Sideswipe,-75.7747432652,45.346517106
2015002182,CARLING AVE @ MAITLAND AVE/SHERBOURNE RD,2015-11-20,18:34:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.7576355844,45.37593196
2015002183,QUEEN ST btwn O'CONNOR ST & METCALFE ST,2015-11-18,10:02:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,99 - Other,-75.6970555839,45.4221588237
2015002184,SOMERSET ST @ PERCY ST,2015-11-16,15:10:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.7038540014,45.4122909629
2015002185,TIERNEY DR @ WOODROFFE AVE,2015-11-22,17:10:00,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.7203252462,45.2788161258
2015002186,BRONSON AVE @ FIFTH AVE/MADAWASKA DR,2015-11-22,18:18:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.6976957774,45.3975801753
2015002187,INNES RD @ STAR TOP RD/WINDMILL LANE,2015-11-12,22:04:00,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.6140091036,45.4125046419
2015002188,AMIENS ST @ PRESTONE DR,2015-11-19,07:56:00,02 - Rain,02 - Wet,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.5008676716,45.4732921631
2015002189,BANK ST @ SNAKE ISLAND RD/VICTORIA ST,2015-11-18,11:01:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.4952906065,45.2266351065
2015002190,MEADOWLANDS DR @ MERIVALE RD,2015-11-19,16:50:00,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,05 - Dusk,02 - Non-fatal injury,03 - Rear end,-75.7335196877,45.3508962443
2015002191,FINDLAY CREEK DR btwn NETLEY CIRC & NETLEY CIRC,2015-08-13,17:26:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.6016532224,45.3157105461
2015002192,VIEWMOUNT DR @ MERIVALE RD,2015-11-19,15:27:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7293486663,45.3438890332
2015002193,COURTENAY AVE @ DOVERCOURT AVE,2015-11-18,18:06:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,07 - Dark,02 - Non-fatal injury,02 - Angle,-75.7656595057,45.3791745051
2015002194,DONALD ST @ 110 E OF ST. LAURENT BLVD ,2015-11-19,17:01:00,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.6386010734,45.4290520319
2015002195,BRANT ST @ MCARTHUR AVE,2015-11-19,17:04:00,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.6505755931,45.4320240505
2015002196,DYNES RD @ PRINCE OF WALES DR,2015-11-23,08:31:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.7044534318,45.3704832381
2015002197,HIGHWAY 416 btwn HWY416 IC49 RAMP34 & HWY416 IC49 RAMP43,2015-10-19,16:28:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,-75.6816021248,45.1478062402
2015002198,OAK LEAF PRIV @ PERTH ST,2015-11-19,08:04:00,01 - Clear,02 - Wet,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.8400632707,45.1936191264
2015002199,LONGFIELDS DR @ WOODROFFE AVE,2015-11-19,08:20:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.7271610191,45.2913141834
2015002200,FISHER AVE @ VIEWMOUNT DR,2015-11-19,17:31:00,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,07 - SMV other,-75.7071525697,45.3550780685
2015002201,MERIVALE RD @ WEST HUNT CLUB RD,2015-11-19,21:19:00,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,05 - Turning movement,-75.7241353036,45.3348010708
2015002202,BANK ST @ EXHIBITION WAY,2015-10-13,12:03:00,"07 - Fog, mist, smoke, dust",02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,-75.6859956355,45.3988263383
2015002203,SECOND AVE @ BRONSON AVE,2015-11-23,09:23:00,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6988758109,45.3996007586
2015002204,LOGGERS WAY btwn KINGDON MINE RD & GALETTA SIDE RD,2015-11-23,10:05:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-76.2436512395,45.4339988584
2015002205,BANK ST btwn CATHERINE ST & CHAMBERLAIN AVE N/ISABELLA ST,2015-10-02,07:54:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,-75.6917199235,45.4088875374
2015002206,BRONSON AVE @ SUNNYSIDE AVE/UNIVERSITY RD - CA,2015-10-22,14:10:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.6938617006,45.3899311171
2015002207,LOMBARDO DR/VICKERS WAY @ PICKFORD DR,2015-11-23,13:17:00,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-75.8847560824,45.303795845
2015002208,ST. JOSEPH BLVD @ DUFORD DR/PLACE D'ORLEANS DR,2015-10-13,17:36:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.5125843892,45.4776323965
2015002209,ABBOTT ST @ STITTSVILLE MAIN ST,2015-09-29,13:12:00,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,02 - Angle,-75.9209375357,45.2584728564
2015002210,ST. LAURENT BLVD @ ST. LAURENT BLVD SERVICE,2015-11-21,14:17:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.622537604,45.3989312405
2015002211,HAWTHORNE RD btwn DAVIDSON RD & LEITRIM RD,2015-10-13,18:05:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.5831326271,45.3490440174
2015002212,GALETTA SIDE RD btwn LOGGERS WAY & JOHN SHAW RD,2015-10-18,14:38:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,-76.2414442928,45.4329179978
2015002213,LEGGET DR @ 386 W OF SCHNEIDER RD/MITEL ACCESS,2015-11-24,17:34:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,03 - Rear end,-75.9085564021,45.3405975673
2015002214,MURRAY ST @ SUSSEX DR,2015-11-13,00:54:00,02 - Rain,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,02 - Non-fatal injury,02 - Angle,-75.6960606954,45.4286476507
2015002215,TERON RD @ PARKWAY (THE)/PENFIELD DR S,2015-11-16,08:34:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,-75.8941496403,45.3254448417
2015002216,BROOKFIELD RD btwn RIVERSIDE DR/HOG'S BACK RD & 200 W OF FLANNERY DR,2015-10-22,07:23:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,-75.6907159077,45.3730836917
